"","year","month","day","temp","hd","precp","sunhr"
"1014","2015","10","11","25.5 ","68 ","0.0 ","5.9 "
"1015","2015","10","12","25.3 ","69 ","0.0 ","2.6 "
"1016","2015","10","13","26.2 ","69 ","0.0 ","4.6 "
"1017","2015","10","14","24.9 ","67 ","0.0 ","9.4 "
"1018","2015","10","15","25.1 ","69 ","0.0 ","8.7 "
"1019","2015","10","16","25.9 ","71 ","0.0 ","9.0 "
"1020","2015","10","17","26.2 ","71 ","0.0 ","9.0 "
"1021","2015","10","18","25.5 ","72 ","0.0 ","7.3 "
"1022","2015","10","19","26.2 ","77 ","0.0 ","2.3 "
"1023","2015","10","20","26.3 ","88 ","2.5 ","0.0 "
"1024","2015","10","21","25.4 ","93 ","5.5 ","0.0 "
"1025","2015","10","22","25.7 ","89 ","9.5 ","0.0 "
"1026","2015","10","23","26.3 ","83 ","0.0 ","3.1 "
"1027","2015","10","24","27.2 ","82 ","0.0 ","7.2 "
"1028","2015","10","25","27.5 ","79 ","0.0 ","5.6 "
"1029","2015","10","26","26.8 ","80 ","0.0 ","4.0 "
"1030","2015","10","27","27.0 ","75 ","0.0 ","9.0 "
"1031","2015","10","28","26.7 ","74 ","0.0 ","7.8 "
"1032","2015","10","29","26.5 ","78 ","0.0 ","6.8 "
"1033","2015","10","30","26.8 ","74 ","0.0 ","9.0 "
"1034","2015","10","31","25.3 ","78 ","0.0 ","7.4 "
"1035","2015","11","1","24.8 ","75 ","0.0 ","0.9 "
"1036","2015","11","2","24.1 ","73 ","0.0 ","6.7 "
"1037","2015","11","3","24.7 ","74 ","0.0 ","9.1 "
"1038","2015","11","4","26.0 ","80 ","0.0 ","7.0 "
"1039","2015","11","5","25.9 ","83 ","0.0 ","2.9 "
"1040","2015","11","6","26.2 ","83 ","0.0 ","5.5 "
"1041","2015","11","7","26.8 ","80 ","0.0 ","9.9 "
"1042","2015","11","8","27.2 ","79 ","0.0 ","7.8 "
"1043","2015","11","9","26.7 ","79 ","0.0 ","6.6 "
"1044","2015","11","10","25.1 ","74 ","0.0 ","6.2 "
"1045","2015","11","11","24.9 ","72 ","0.0 ","4.9 "
"1046","2015","11","12","26.0 ","76 ","0.0 ","8.6 "
"1047","2015","11","13","26.6 ","78 ","0.0 ","8.0 "
"1048","2015","11","14","26.4 ","77 ","4.5 ","4.7 "
"1049","2015","11","15","26.4 ","77 ","0.0 ","8.0 "
"1050","2015","11","16","26.5 ","77 ","0.0 ","8.6 "
"1051","2015","11","17","27.3 ","73 ","0.0 ","10.2 "
"1052","2015","11","18","27.7 ","75 ","0.0 ","9.8 "
"1053","2015","11","19","26.5 ","79 ","0.0 ","6.2 "
"1054","2015","11","20","25.9 ","79 ","0.0 ","6.2 "
"1055","2015","11","21","25.6 ","81 ","T ","1.7 "
"1056","2015","11","22","25.6 ","80 ","0.0 ","8.5 "
"1057","2015","11","23","25.5 ","80 ","0.0 ","7.2 "
"1058","2015","11","24","24.6 ","76 ","0.0 ","4.6 "
"1059","2015","11","25","23.5 ","71 ","0.0 ","8.2 "
"1060","2015","11","26","19.0 ","56 ","0.0 ","4.9 "
"1061","2015","11","27","18.5 ","55 ","0.0 ","9.7 "
"1062","2015","11","28","21.5 ","62 ","0.0 ","8.1 "
"1063","2015","11","29","23.1 ","72 ","0.0 ","6.3 "
"1064","2015","11","30","23.0 ","76 ","0.0 ","9.2 "
"1065","2015","12","1","23.5 ","76 ","0.0 ","10.0 "
"1066","2015","12","2","23.1 ","80 ","0.0 ","9.9 "
"1067","2015","12","3","22.2 ","71 ","0.0 ","5.8 "
"1068","2015","12","4","21.7 ","65 ","0.0 ","9.4 "
"1069","2015","12","5","21.8 ","73 ","0.0 ","2.4 "
"1070","2015","12","6","20.8 ","74 ","0.0 ","6.1 "
"1071","2015","12","7","20.3 ","76 ","2.5 ","0.0 "
"1072","2015","12","8","21.7 ","73 ","0.0 ","9.0 "
"1073","2015","12","9","22.4 ","79 ","1.0 ","3.3 "
"1074","2015","12","10","21.0 ","82 ","10.0 ","3.3 "
"1075","2015","12","11","20.9 ","75 ","0.0 ","9.8 "
"1076","2015","12","12","21.5 ","76 ","0.0 ","7.1 "
"1077","2015","12","13","22.1 ","79 ","0.0 ","9.9 "
"1078","2015","12","14","22.3 ","81 ","0.0 ","9.6 "
"1079","2015","12","15","20.1 ","78 ","0.0 ","4.6 "
"1080","2015","12","16","16.5 ","66 ","0.0 ","4.6 "
"1081","2015","12","17","14.2 ","58 ","0.0 ","8.2 "
"1082","2015","12","18","16.5 ","63 ","0.0 ","8.0 "
"1083","2015","12","19","18.3 ","73 ","0.0 ","9.8 "
"1084","2015","12","20","19.5 ","82 ","0.0 ","0.1 "
"1085","2015","12","21","21.4 ","81 ","0.0 ","7.5 "
"1086","2015","12","22","21.4 ","85 ","0.0 ","6.6 "
"1087","2015","12","23","23.8 ","76 ","0.0 ","9.5 "
"1088","2015","12","24","24.2 ","79 ","0.0 ","4.9 "
"1089","2015","12","25","21.0 ","81 ","0.0 ","5.1 "
"1090","2015","12","26","19.4 ","76 ","0.0 ","2.8 "
"1091","2015","12","27","20.3 ","76 ","0.0 ","7.1 "
"1092","2015","12","28","18.4 ","71 ","0.0 ","8.9 "
"1093","2015","12","29","18.6 ","69 ","0.0 ","7.7 "
"1094","2015","12","30","18.7 ","75 ","0.0 ","7.1 "
"1095","2015","12","31","18.3 ","72 ","0.0 ","9.5 "
"1096","2016","1","1","18.7 ","73 ","0.0 ","9.4 "
"1097","2016","1","2","19.3 ","87 ","3.0 ","1.3 "
"1098","2016","1","3","19.2 ","96 ","102.0 ","0.0 "
"1099","2016","1","4","21.4 ","93 ","0.0 ","1.4 "
"1100","2016","1","5","23.0 ","85 ","0.0 ","7.4 "
"1101","2016","1","6","21.2 ","85 ","0.5 ","5.4 "
"1102","2016","1","7","19.2 ","78 ","0.0 ","4.3 "
"1103","2016","1","8","18.4 ","79 ","2.5 ","5.9 "
"1104","2016","1","9","17.9 ","77 ","0.0 ","9.4 "
"1105","2016","1","10","18.6 ","82 ","0.0 ","5.7 "
"1106","2016","1","11","18.3 ","91 ","2.9 ","0.0 "
"1107","2016","1","12","18.3 ","81 ","0.0 ","4.7 "
"1108","2016","1","13","16.0 ","84 ","1.5 ","1.0 "
"1109","2016","1","14","15.9 ","80 ","0.0 ","5.2 "
"1110","2016","1","15","15.8 ","90 ","3.5 ","0.0 "
"1111","2016","1","16","18.9 ","83 ","0.5 ","7.1 "
"1112","2016","1","17","19.1 ","93 ","4.0 ","0.1 "
"1113","2016","1","18","16.6 ","76 ","T ","7.9 "
"1114","2016","1","19","16.8 ","76 ","0.0 ","3.9 "
"1115","2016","1","20","17.0 ","78 ","0.0 ","3.5 "
"1116","2016","1","21","18.6 ","82 ","0.0 ","4.3 "
"1117","2016","1","22","18.0 ","83 ","3.0 ","4.3 "
"1118","2016","1","23","12.3 ","83 ","1.0 ","0.0 "
"1119","2016","1","24","6.6 ","75 ","2.0 ","0.0 "
"1120","2016","1","25","9.1 ","62 ","0.0 ","1.5 "
"1121","2016","1","26","14.0 ","69 ","0.0 ","9.3 "
"1122","2016","1","27","17.5 ","81 ","1.0 ","2.9 "
"1123","2016","1","28","18.3 ","88 ","3.5 ","2.2 "
"1124","2016","1","29","17.9 ","93 ","39.0 ","0.0 "
"1125","2016","1","30","17.9 ","91 ","1.0 ","0.1 "
"1126","2016","1","31","17.5 ","84 ","0.0 ","5.6 "
"1127","2016","2","1","16.6 ","81 ","0.0 ","5.2 "
"1128","2016","2","2","14.1 ","82 ","0.0 ","0.0 "
"1129","2016","2","3","15.6 ","81 ","0.0 ","5.4 "
"1130","2016","2","4","16.8 ","85 ","T ","6.6 "
"1131","2016","2","5","15.7 ","85 ","5.5 ","4.9 "
"1132","2016","2","6","12.8 ","62 ","0.0 ","4.7 "
"1133","2016","2","7","12.6 ","57 ","0.0 ","10.2 "
"1134","2016","2","8","14.4 ","51 ","0.0 ","10.5 "
"1135","2016","2","9","16.4 ","62 ","0.0 ","10.4 "
"1136","2016","2","10","17.8 ","66 ","0.0 ","0.0 "
"1137","2016","2","11","20.7 ","76 ","10.5 ","5.2 "
"1138","2016","2","12","23.0 ","89 ","22.0 ","1.3 "
"1139","2016","2","13","25.1 ","76 ","0.0 ","10.5 "
"1140","2016","2","14","22.5 ","72 ","0.0 ","7.8 "
"1141","2016","2","15","13.3 ","74 ","0.0 ","0.1 "
"1142","2016","2","16","13.6 ","73 ","0.0 ","0.0 "
"1143","2016","2","17","16.4 ","71 ","0.0 ","1.7 "
"1144","2016","2","18","17.8 ","81 ","0.0 ","3.0 "
"1145","2016","2","19","19.2 ","81 ","0.0 ","8.1 "
"1146","2016","2","20","16.6 ","70 ","0.0 ","1.9 "
"1147","2016","2","21","17.8 ","68 ","0.0 ","1.8 "
"1148","2016","2","22","20.0 ","75 ","0.0 ","8.5 "
"1149","2016","2","23","18.4 ","77 ","0.0 ","6.6 "
"1150","2016","2","24","16.2 ","77 ","T ","0.7 "
"1151","2016","2","25","17.1 ","74 ","0.0 ","1.0 "
"1152","2016","2","26","17.6 ","76 ","0.0 ","4.0 "
"1153","2016","2","27","17.1 ","82 ","0.0 ","5.1 "
"1154","2016","2","28","18.9 ","79 ","0.0 ","9.6 "
"1155","2016","2","29","19.2 ","69 ","0.0 ","10.5 "
"1156","2016","3","1","17.5 ","62 ","0.0 ","10.3 "
"1157","2016","3","2","18.3 ","70 ","0.0 ","9.5 "
"1158","2016","3","3","19.4 ","69 ","0.0 ","2.2 "
"1159","2016","3","4","21.8 ","64 ","0.0 ","2.2 "
"1160","2016","3","5","23.1 ","68 ","0.0 ","7.5 "
"1161","2016","3","6","23.7 ","70 ","0.0 ","9.3 "
"1162","2016","3","7","22.8 ","78 ","0.0 ","5.7 "
"1163","2016","3","8","24.5 ","76 ","0.0 ","8.1 "
"1164","2016","3","9","22.4 ","80 ","T ","1.5 "
"1165","2016","3","10","14.7 ","91 ","16.5 ","0.0 "
"1166","2016","3","11","12.8 ","94 ","13.0 ","0.0 "
"1167","2016","3","12","17.6 ","82 ","0.0 ","1.2 "
"1168","2016","3","13","20.6 ","85 ","2.5 ","0.5 "
"1169","2016","3","14","16.1 ","86 ","1.5 ","0.0 "
"1170","2016","3","15","15.6 ","90 ","T ","0.0 "
"1171","2016","3","16","19.9 ","81 ","0.0 ","5.3 "
"1172","2016","3","17","21.7 ","82 ","0.0 ","5.3 "
"1173","2016","3","18","24.9 ","83 ","0.0 ","8.5 "
"1174","2016","3","19","24.4 ","85 ","0.0 ","3.8 "
"1175","2016","3","20","22.2 ","84 ","0.0 ","1.9 "
"1176","2016","3","21","19.5 ","86 ","8.5 ","0.3 "
"1177","2016","3","22","20.7 ","88 ","2.5 ","2.3 "
"1178","2016","3","23","20.9 ","92 ","39.0 ","0.4 "
"1179","2016","3","24","14.4 ","91 ","2.5 ","0.0 "
"1180","2016","3","25","12.6 ","94 ","10.5 ","0.0 "
"1181","2016","3","26","16.1 ","64 ","0.0 ","11.2 "
"1182","2016","3","27","16.3 ","64 ","0.0 ","7.8 "
"1183","2016","3","28","17.5 ","57 ","0.0 ","11.2 "
"1184","2016","3","29","20.3 ","59 ","0.0 ","4.2 "
"1185","2016","3","30","22.9 ","66 ","0.0 ","9.4 "
"1186","2016","3","31","24.3 ","76 ","0.0 ","4.5 "
"1187","2016","4","1","23.7 ","79 ","0.0 ","1.7 "
"1188","2016","4","2","24.8 ","78 ","0.0 ","8.1 "
"1189","2016","4","3","25.8 ","78 ","0.0 ","6.6 "
"1190","2016","4","4","26.0 ","77 ","0.0 ","6.9 "
"1191","2016","4","5","25.8 ","76 ","0.0 ","7.5 "
"1192","2016","4","6","27.3 ","73 ","0.0 ","10.8 "
"1193","2016","4","7","27.9 ","78 ","0.0 ","10.8 "
"1194","2016","4","8","27.2 ","77 ","0.0 ","11.0 "
"1195","2016","4","9","26.2 ","75 ","0.0 ","8.1 "
"1196","2016","4","10","25.9 ","77 ","16.5 ","2.0 "
"1197","2016","4","11","23.8 ","87 ","16.0 ","1.8 "
"1198","2016","4","12","25.0 ","81 ","2.5 ","5.2 "
"1199","2016","4","13","25.1 ","86 ","10.0 ","2.5 "
"1200","2016","4","14","25.1 ","87 ","35.0 ","0.8 "
"1201","2016","4","15","24.8 ","90 ","47.5 ","1.2 "
"1202","2016","4","16","27.4 ","75 ","0.0 ","11.1 "
"1203","2016","4","17","28.0 ","73 ","0.0 ","10.5 "
"1204","2016","4","18","25.3 ","76 ","14.0 ","5.1 "
"1205","2016","4","19","23.9 ","77 ","0.0 ","7.4 "
"1206","2016","4","20","26.1 ","80 ","0.0 ","8.1 "
"1207","2016","4","21","28.2 ","80 ","0.0 ","10.6 "
"1208","2016","4","22","28.0 ","75 ","0.0 ","10.5 "
"1209","2016","4","23","28.0 ","77 ","0.0 ","7.9 "
"1210","2016","4","24","26.7 ","81 ","4.5 ","0.7 "
"1211","2016","4","25","27.9 ","75 ","0.0 ","3.4 "
"1212","2016","4","26","28.2 ","77 ","0.0 ","10.2 "
"1213","2016","4","27","27.9 ","76 ","0.0 ","4.8 "
"1214","2016","4","28","28.2 ","73 ","0.0 ","7.4 "
"1215","2016","4","29","25.9 ","61 ","0.0 ","8.7 "
"1216","2016","4","30","26.0 ","66 ","0.0 ","4.7 "
"1217","2016","5","1","26.0 ","72 ","0.0 ","2.1 "
"1218","2016","5","2","27.9 ","77 ","0.0 ","4.4 "
"1219","2016","5","3","28.4 ","77 ","0.0 ","10.2 "
"1220","2016","5","4","28.7 ","73 ","0.0 ","9.8 "
"1221","2016","5","5","29.2 ","74 ","0.0 ","8.2 "
"1222","2016","5","6","29.3 ","77 ","0.0 ","11.7 "
"1223","2016","5","7","29.5 ","77 ","0.0 ","11.7 "
"1224","2016","5","8","29.8 ","76 ","0.0 ","10.3 "
"1225","2016","5","9","29.9 ","74 ","0.0 ","10.8 "
"1226","2016","5","10","28.6 ","78 ","17.0 ","4.3 "
"1227","2016","5","11","26.1 ","84 ","7.0 ","0.2 "
"1228","2016","5","12","27.9 ","77 ","0.0 ","8.8 "
"1229","2016","5","13","28.9 ","72 ","0.0 ","7.7 "
"1230","2016","5","14","28.7 ","75 ","0.0 ","7.7 "
"1231","2016","5","15","29.1 ","71 ","0.0 ","11.2 "
"1232","2016","5","16","27.1 ","73 ","0.0 ","4.2 "
"1233","2016","5","17","25.0 ","72 ","0.0 ","6.1 "
"1234","2016","5","18","26.3 ","73 ","0.0 ","11.1 "
"1235","2016","5","19","27.8 ","72 ","0.0 ","10.0 "
"1236","2016","5","20","28.0 ","75 ","0.0 ","1.2 "
"1237","2016","5","21","26.4 ","87 ","6.6 ","0.0 "
"1238","2016","5","22","27.0 ","84 ","23.5 ","1.4 "
"1239","2016","5","23","27.4 ","87 ","29.5 ","5.3 "
"1240","2016","5","24","27.4 ","88 ","3.0 ","3.0 "
"1241","2016","5","25","28.5 ","77 ","0.0 ","8.4 "
"1242","2016","5","26","29.6 ","73 ","0.0 ","11.1 "
"1243","2016","5","27","31.0 ","69 ","0.0 ","12.6 "
"1244","2016","5","28","30.3 ","73 ","0.0 ","11.9 "
"1245","2016","5","29","29.8 ","79 ","0.2 ","9.9 "
"1246","2016","5","30","30.0 ","79 ","0.5 ","7.2 "
"1247","2016","5","31","30.4 ","76 ","0.0 ","12.1 "
"1248","2016","6","1","30.3 ","76 ","0.0 ","10.9 "
"1249","2016","6","2","29.9 ","79 ","0.5 ","4.7 "
"1250","2016","6","3","30.1 ","80 ","4.5 ","10.0 "
"1251","2016","6","4","30.3 ","78 ","1.5 ","10.9 "
"1252","2016","6","5","29.4 ","79 ","14.5 ","6.6 "
"1253","2016","6","6","28.7 ","79 ","0.5 ","4.5 "
"1254","2016","6","7","29.1 ","78 ","7.5 ","9.7 "
"1255","2016","6","8","28.9 ","78 ","0.0 ","7.3 "
"1256","2016","6","9","28.2 ","81 ","13.0 ","2.1 "
"1257","2016","6","10","25.8 ","92 ","44.0 ","0.0 "
"1258","2016","6","11","25.2 ","94 ","137.0 ","0.0 "
"1259","2016","6","12","26.3 ","90 ","46.0 ","1.1 "
"1260","2016","6","13","25.6 ","92 ","89.5 ","0.0 "
"1261","2016","6","14","28.3 ","85 ","6.0 ","6.1 "
"1262","2016","6","15","29.1 ","85 ","4.5 ","7.8 "
"1263","2016","6","16","29.4 ","84 ","6.0 ","8.5 "
"1264","2016","6","17","29.7 ","80 ","0.0 ","11.7 "
"1265","2016","6","18","30.2 ","77 ","0.0 ","11.9 "
"1266","2016","6","19","29.9 ","76 ","1.5 ","6.5 "
"1267","2016","6","20","29.6 ","72 ","0.0 ","8.9 "
"1268","2016","6","21","30.0 ","73 ","0.0 ","10.1 "
"1269","2016","6","22","30.7 ","74 ","0.0 ","12.3 "
"1270","2016","6","23","30.3 ","76 ","0.0 ","8.7 "
"1271","2016","6","24","30.7 ","73 ","0.0 ","10.9 "
"1272","2016","6","25","30.9 ","75 ","0.0 ","12.4 "
"1273","2016","6","26","30.8 ","74 ","0.0 ","7.0 "
"1274","2016","6","27","31.2 ","72 ","0.0 ","9.9 "
"1275","2016","6","28","31.6 ","69 ","0.0 ","9.3 "
"1276","2016","6","29","31.1 ","71 ","0.0 ","11.5 "
"1277","2016","6","30","30.4 ","73 ","0.0 ","10.3 "
"1278","2016","7","1","30.7 ","71 ","0.0 ","8.7 "
"1279","2016","7","2","31.1 ","71 ","0.0 ","10.4 "
"1280","2016","7","3","30.5 ","76 ","1.0 ","8.2 "
"1281","2016","7","4","30.6 ","71 ","0.0 ","10.7 "
"1282","2016","7","5","30.9 ","68 ","0.0 ","6.7 "
"1283","2016","7","6","30.8 ","71 ","0.0 ","8.9 "
"1284","2016","7","7","30.7 ","71 ","0.0 ","4.3 "
"1285","2016","7","8","27.1 ","90 ","155.0 ","0.0 "
"1286","2016","7","9","27.9 ","91 ","22.5 ","0.0 "
"1287","2016","7","10","27.0 ","90 ","27.0 ","0.1 "
"1288","2016","7","11","26.2 ","93 ","117.5 ","0.8 "
"1289","2016","7","12","26.9 ","92 ","31.5 ","1.8 "
"1290","2016","7","13","29.3 ","78 ","0.0 ","10.2 "
"1291","2016","7","14","30.1 ","77 ","0.0 ","11.4 "
"1292","2016","7","15","30.1 ","78 ","0.0 ","8.4 "
"1293","2016","7","16","30.5 ","77 ","0.0 ","10.5 "
"1294","2016","7","17","30.4 ","77 ","0.0 ","6.1 "
"1295","2016","7","18","29.5 ","73 ","0.0 ","8.7 "
"1296","2016","7","19","29.8 ","71 ","0.0 ","6.6 "
"1297","2016","7","20","30.1 ","72 ","0.0 ","11.2 "
"1298","2016","7","21","30.7 ","71 ","0.0 ","12.1 "
"1299","2016","7","22","30.9 ","70 ","0.0 ","10.0 "
"1300","2016","7","23","30.5 ","68 ","0.0 ","11.7 "
"1301","2016","7","24","30.8 ","70 ","0.5 ","10.3 "
"1302","2016","7","25","31.3 ","67 ","T ","7.7 "
"1303","2016","7","26","31.2 ","66 ","0.0 ","12.0 "
"1304","2016","7","27","31.0 ","70 ","0.0 ","12.3 "
"1305","2016","7","28","30.6 ","72 ","0.0 ","11.0 "
"1306","2016","7","29","30.3 ","71 ","0.0 ","9.4 "
"1307","2016","7","30","30.0 ","73 ","5.0 ","7.4 "
"1308","2016","7","31","29.8 ","78 ","14.0 ","8.5 "
"1309","2016","8","1","28.6 ","80 ","2.5 ","1.2 "
"1310","2016","8","2","30.4 ","70 ","0.0 ","10.2 "
"1311","2016","8","3","30.0 ","74 ","4.5 ","8.7 "
"1312","2016","8","4","30.6 ","74 ","0.5 ","10.4 "
"1313","2016","8","5","30.4 ","72 ","0.0 ","11.9 "
"1314","2016","8","6","30.3 ","77 ","0.0 ","5.7 "
"1315","2016","8","7","30.0 ","77 ","5.5 ","8.2 "
"1316","2016","8","8","30.2 ","77 ","0.5 ","7.1 "
"1317","2016","8","9","29.6 ","77 ","0.0 ","3.5 "
"1318","2016","8","10","29.3 ","75 ","0.5 ","5.1 "
"1319","2016","8","11","28.5 ","81 ","5.0 ","1.1 "
"1320","2016","8","12","27.0 ","89 ","22.5 ","0.0 "
"1321","2016","8","13","26.5 ","89 ","4.0 ","0.0 "
"1322","2016","8","14","28.5 ","81 ","T ","3.5 "
"1323","2016","8","15","29.1 ","75 ","0.0 ","3.7 "
"1324","2016","8","16","27.2 ","84 ","12.5 ","1.8 "
"1325","2016","8","17","27.7 ","85 ","6.0 ","2.1 "
"1326","2016","8","18","28.8 ","82 ","4.0 ","2.9 "
"1327","2016","8","19","28.0 ","83 ","5.5 ","7.9 "
"1328","2016","8","20","29.4 ","75 ","0.0 ","11.8 "
"1329","2016","8","21","29.9 ","73 ","0.0 ","9.8 "
"1330","2016","8","22","30.4 ","74 ","0.0 ","9.0 "
"1331","2016","8","23","30.3 ","76 ","0.0 ","9.5 "
"1332","2016","8","24","30.2 ","78 ","T ","8.0 "
"1333","2016","8","25","30.1 ","77 ","0.0 ","7.3 "
"1334","2016","8","26","30.3 ","77 ","0.0 ","6.9 "
"1335","2016","8","27","30.5 ","74 ","0.0 ","9.1 "
"1336","2016","8","28","30.3 ","75 ","0.0 ","6.6 "
"1337","2016","8","29","28.9 ","80 ","18.0 ","4.0 "
"1338","2016","8","30","28.3 ","71 ","0.0 ","0.7 "
"1339","2016","8","31","28.9 ","67 ","0.0 ","9.8 "
"1340","2016","9","1","29.2 ","70 ","0.0 ","7.9 "
"1341","2016","9","2","26.2 ","90 ","124.0 ","0.0 "
"1342","2016","9","3","27.6 ","88 ","5.5 ","1.1 "
"1343","2016","9","4","28.1 ","86 ","7.5 ","1.8 "
"1344","2016","9","5","28.4 ","84 ","6.0 ","4.4 "
"1345","2016","9","6","25.7 ","92 ","250.0 ","0.2 "
"1346","2016","9","7","25.0 ","94 ","130.5 ","0.5 "
"1347","2016","9","8","26.4 ","85 ","12.0 ","2.0 "
"1348","2016","9","9","28.5 ","78 ","0.0 ","5.7 "
"1349","2016","9","10","28.9 ","78 ","0.0 ","9.7 "
"1350","2016","9","11","30.0 ","73 ","0.0 ","10.1 "
"1351","2016","9","12","29.9 ","74 ","0.0 ","9.9 "
"1352","2016","9","13","28.8 ","78 ","0.0 ","4.8 "
"1353","2016","9","14","26.2 ","91 ","80.0 ","0.0 "
"1354","2016","9","15","26.9 ","88 ","59.5 ","2.7 "
"1355","2016","9","16","29.3 ","73 ","0.0 ","10.1 "
"1356","2016","9","17","28.7 ","81 ","T ","5.0 "
"1357","2016","9","18","29.0 ","73 ","0.0 ","9.5 "
"1358","2016","9","19","28.4 ","71 ","0.0 ","6.5 "
"1359","2016","9","20","28.4 ","71 ","0.0 ","7.2 "
"1360","2016","9","21","28.4 ","71 ","0.0 ","10.6 "
"1361","2016","9","22","28.7 ","71 ","0.0 ","7.3 "
"1362","2016","9","23","28.8 ","74 ","0.3 ","4.2 "
"1363","2016","9","24","28.5 ","76 ","0.0 ","5.6 "
"1364","2016","9","25","28.7 ","75 ","0.0 ","9.3 "
"1365","2016","9","26","29.0 ","76 ","0.0 ","5.2 "
"1366","2016","9","27","26.4 ","91 ","266.5 ","0.0 "
"1367","2016","9","28","25.4 ","97 ","104.0 ","0.0 "
"1368","2016","9","29","27.9 ","84 ","135.0 ","6.2 "
"1369","2016","9","30","27.3 ","84 ","39.5 ","5.3 "
"1370","2016","10","1","27.0 ","87 ","11.5 ","0.8 "
"1371","2016","10","2","28.5 ","77 ","0.0 ","9.1 "
"1372","2016","10","3","28.3 ","80 ","0.0 ","6.4 "
"1373","2016","10","4","28.6 ","76 ","0.0 ","8.4 "
"1374","2016","10","5","29.2 ","75 ","0.0 ","8.1 "
"1375","2016","10","6","28.0 ","81 ","1.5 ","1.5 "
"1376","2016","10","7","27.9 ","78 ","T ","4.5 "
"1377","2016","10","8","25.7 ","92 ","25.0 ","0.0 "
"1378","2016","10","9","24.8 ","93 ","19.0 ","0.3 "
"1379","2016","10","10","24.8 ","87 ","11.5 ","2.0 "
"1380","2016","10","11","26.6 ","83 ","T ","5.5 "
"1381","2016","10","12","27.3 ","80 ","0.0 ","6.7 "
"1382","2016","10","13","26.8 ","78 ","0.0 ","5.5 "
"1383","2016","10","14","27.0 ","78 ","0.0 ","5.6 "
"1384","2016","10","15","27.8 ","78 ","0.0 ","8.0 "
"1385","2016","10","16","28.2 ","79 ","0.0 ","9.7 "
"1386","2016","10","17","28.3 ","80 ","0.0 ","4.6 "
"1387","2016","10","18","28.6 ","79 ","0.0 ","4.9 "
"1388","2016","10","19","28.4 ","80 ","0.0 ","6.7 "
"1389","2016","10","20","29.1 ","76 ","0.0 ","1.0 "
"1390","2016","10","21","29.1 ","75 ","0.5 ","3.5 "
"1391","2016","10","22","29.1 ","80 ","0.0 ","6.7 "
"1392","2016","10","23","28.8 ","80 ","0.0 ","8.6 "
"1393","2016","10","24","28.6 ","75 ","0.0 ","10.3 "
"1394","2016","10","25","28.4 ","77 ","0.0 ","9.3 "
"1395","2016","10","26","28.9 ","74 ","0.0 ","9.8 "
"1396","2016","10","27","28.5 ","75 ","0.0 ","7.6 "
"1397","2016","10","28","28.0 ","78 ","0.0 ","2.5 "
"1398","2016","10","29","27.6 ","76 ","0.0 ","3.7 "
"1399","2016","10","30","26.4 ","70 ","0.0 ","7.3 "
"1400","2016","10","31","26.4 ","71 ","0.0 ","9.4 "
"1401","2016","11","1","25.1 ","68 ","0.0 ","5.4 "
"1402","2016","11","2","23.6 ","66 ","0.0 ","10.0 "
"1403","2016","11","3","24.2 ","64 ","0.0 ","8.9 "
"1404","2016","11","4","24.8 ","68 ","0.0 ","10.2 "
"1405","2016","11","5","24.9 ","73 ","0.0 ","10.2 "
"1406","2016","11","6","25.8 ","71 ","0.0 ","10.2 "
"1407","2016","11","7","26.4 ","71 ","0.0 ","9.5 "
"1408","2016","11","8","25.6 ","70 ","0.0 ","8.6 "
"1409","2016","11","9","23.6 ","66 ","0.0 ","9.7 "
"1410","2016","11","10","22.8 ","69 ","0.0 ","2.2 "
"1411","2016","11","11","23.5 ","73 ","0.0 ","1.8 "
"1412","2016","11","12","25.9 ","70 ","0.0 ","8.9 "
"1413","2016","11","13","25.4 ","76 ","0.0 ","9.3 "
"1414","2016","11","14","26.1 ","76 ","0.0 ","8.2 "
"1415","2016","11","15","25.7 ","77 ","0.0 ","3.7 "
"1416","2016","11","16","25.5 ","75 ","0.0 ","8.8 "
"1417","2016","11","17","25.3 ","78 ","0.0 ","6.5 "
"1418","2016","11","18","25.7 ","79 ","0.0 ","4.7 "
"1419","2016","11","19","26.8 ","72 ","0.0 ","6.3 "
"1420","2016","11","20","26.6 ","73 ","0.0 ","1.2 "
"1421","2016","11","21","25.8 ","72 ","0.0 ","1.7 "
"1422","2016","11","22","24.6 ","83 ","2.0 ","0.0 "
"1423","2016","11","23","22.4 ","85 ","T ","0.1 "
"1424","2016","11","24","21.9 ","75 ","0.0 ","8.9 "
"1425","2016","11","25","23.3 ","74 ","0.0 ","8.6 "
"1426","2016","11","26","23.8 ","78 ","0.0 ","0.9 "
"1427","2016","11","27","19.5 ","87 ","43.4 ","0.0 "
"1428","2016","11","28","20.8 ","78 ","0.0 ","1.2 "
"1429","2016","11","29","22.1 ","74 ","0.0 ","1.8 "
"1430","2016","11","30","22.4 ","79 ","3.5 ","0.0 "
"1431","2016","12","1","21.7 ","81 ","0.0 ","7.2 "
"1432","2016","12","2","21.1 ","77 ","0.0 ","2.1 "
"1433","2016","12","3","22.0 ","79 ","0.0 ","9.1 "
"1434","2016","12","4","23.0 ","83 ","0.0 ","7.7 "
"1435","2016","12","5","23.5 ","82 ","0.0 ","5.7 "
"1436","2016","12","6","21.5 ","66 ","0.0 ","0.1 "
"1437","2016","12","7","21.8 ","71 ","0.0 ","4.4 "
